procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  15744 63817292 207900 422468    0    0     0     0 2024 2211  3  0 97  0  0	
 1  0  15744 63817292 207900 422472    0    0     0     0 2065 2259  3  0 97  0  0	
 1  0  15744 63817292 207900 422476    0    0     0     0 2060 2280  3  0 97  0  0	
 3  0  15744 63817292 207900 422476    0    0     0     0 2066 2266  3  0 97  0  0	
 1  0  15744 63817292 207900 422480    0    0     0     0 2032 2204  3  0 97  0  0	
 1  0  15744 63817300 207900 422480    0    0     0     0 2069 2257  3  0 97  0  0	
 1  0  15744 63817284 207900 422488    0    0     0     0 2040 2213  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  15744 63817292 207900 422488    0    0     0     0 2083 2262  3  0 97  0  0	
 1  0  15744 63817292 207900 422492    0    0     0     0 2049 2244  3  0 97  0  0	
 1  0  15744 63817284 207900 422492    0    0     0     0 2067 2253  3  0 97  0  0	
 2  0  15744 63817292 207900 422496    0    0     0     0 2043 2213  3  0 97  0  0	
 1  0  15744 63817308 207900 422500    0    0     0     0 2079 2265  3  0 97  0  0	
 1  0  15744 63817300 207900 422508    0    0     0     0 2062 2229  3  0 97  0  0	
 3  0  15744 63817300 207900 422508    0    0     0     0 2058 2248  3  0 97  0  0	
 1  0  15744 63817300 207900 422512    0    0     0     0 2063 2273  3  0 97  0  0	
 1  0  15744 63817176 207900 422516    0    0     0     0 2066 2257  3  0 97  0  0	
 2  0  15744 63817176 207900 422520    0    0     0     0 2037 2232  3  0 97  0  0	
 1  0  15744 63817176 207900 422528    0    0     0     0 2065 2258  3  0 97  0  0	
 1  0  15744 63817176 207900 422536    0    0     0     0 2027 2214  3  0 97  0  0	
 1  0  15744 63817176 207900 422536    0    0     0     0 2086 2282  3  0 97  0  0	
 2  0  15744 63817176 207900 422540    0    0     0     0 2039 2197  3  0 97  0  0	
 1  0  15744 63817176 207900 422540    0    0     0     4 2075 2265  3  0 97  0  0	
 1  0  15744 63817176 207900 422548    0    0     0     0 2029 2201  3  0 97  0  0	
 3  0  15744 63817176 207900 422548    0    0     0     0 2072 2268  3  0 97  0  0	
 1  0  15744 63817176 207900 422552    0    0     0     0 2040 2209  3  0 97  0  0	
 1  0  15744 63817184 207900 422552    0    0     0     0 2074 2277  3  0 97  0  0	
 2  0  15744 63817176 207900 422556    0    0     0     0 2076 2315  3  0 97  0  0	
 3  0  15744 63817176 207900 422560    0    0     0     0 2062 2235  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15744 63817176 207900 422560    0    0     0     0 2052 2220  3  0 97  0  0	
 1  0  15744 63817176 207900 422564    0    0     0     0 2077 2249  3  0 97  0  0	
 2  0  15744 63817168 207900 422572    0    0     0     0 2036 2218  3  0 97  0  0	
 1  0  15744 63817168 207900 422576    0    0     0     0 2070 2274  3  0 97  0  0	
 1  0  15744 63817176 207900 422580    0    0     0     0 2043 2220  3  0 97  0  0	
 2  0  15744 63817176 207900 422580    0    0     0    16 2066 2264  3  0 96  1  0	
 1  0  15744 63817176 207900 422588    0    0     0     0 2037 2210  3  0 97  0  0	
 1  0  15744 63817300 207900 422592    0    0     0     0 2061 2260  3  0 97  0  0	
 2  0  15744 63817300 207900 422596    0    0     0     0 2040 2231  3  0 97  0  0	
 3  0  15744 63817300 207900 422596    0    0     0     0 2078 2272  3  0 97  0  0	
 1  0  15744 63817300 207900 422604    0    0     0     0 2055 2283  3  0 97  0  0	
 1  0  15744 63817176 207900 422604    0    0     0     0 2086 2275  3  0 97  0  0	
 2  0  15744 63817176 207900 422608    0    0     0     0 2028 2204  3  0 97  0  0	
 1  0  15744 63817176 207900 422608    0    0     0     0 2091 2271  3  0 97  0  0	
 1  0  15744 63817176 207900 422612    0    0     0     0 2039 2217  3  0 97  0  0	
 3  0  15744 63817184 207900 422616    0    0     0     0 2077 2280  3  0 97  0  0	
 1  0  15744 63817184 207900 422616    0    0     0     0 2040 2202  3  0 97  0  0	
 1  0  15744 63817184 207900 422620    0    0     0     0 2063 2250  3  0 97  0  0	
 2  0  15744 63817176 207900 422624    0    0     0    12 2029 2212  3  0 96  1  0	
 1  0  15744 63817300 207900 422624    0    0     0     0 2056 2254  3  0 97  0  0	
 1  0  15744 63817300 207900 422632    0    0     0     0 2047 2240  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  15744 63817424 207900 422632    0    0     0     0 2079 2266  3  0 97  0  0	
 1  0  15744 63817424 207900 422636    0    0     0     0 2057 2279  3  0 97  0  0	
 1  0  15744 63817424 207900 422640    0    0     0     0 2070 2263  3  0 97  0  0	
 1  0  15744 63817424 207900 422652    0    0     0     0 2057 2213  3  0 97  0  0	
 3  0  15744 63817424 207900 422652    0    0     0     0 2065 2257  3  0 97  0  0	
 1  0  15744 63817424 207900 422656    0    0     0     0 2051 2237  3  0 97  0  0	
 1  0  15744 63817424 207900 422656    0    0     0     0 2069 2270  3  0 97  0  0	
 2  0  15744 63817300 207900 422660    0    0     0     0 2038 2210  3  0 97  0  0	
 1  0  15744 63817300 207900 422664    0    0     0     0 2092 2279  3  0 97  0  0	
 1  0  15744 63817300 207900 422668    0    0     0     0 2055 2220  3  0 97  0  0	
 1  0  15744 63817176 207900 422668    0    0     0     0 2073 2265  3  0 97  0  0	
 2  0  15744 63817176 207900 422676    0    0     0     0 2027 2199  3  0 97  0  0	
 1  0  15744 63817180 207900 422676    0    0     0     0 2050 2246  3  0 97  0  0	
 1  0  15744 63817180 207900 422684    0    0     0     0 2060 2274  3  0 97  0  0	
 3  0  15744 63817180 207900 422684    0    0     0     0 2057 2248  3  0 97  0  0	
 1  0  15744 63817180 207900 422692    0    0     0     0 2041 2209  3  0 97  0  0	
 1  0  15744 63817188 207900 422692    0    0     0     0 2061 2258  3  0 97  0  0	
 2  0  15744 63817172 207900 422696    0    0     0     8 2048 2213  3  0 97  0  0	
 1  0  15744 63817172 207900 422696    0    0     0     0 2051 2262  3  0 97  0  0	
 1  0  15744 63817172 207900 422700    0    0     0     0 2044 2223  3  0 97  0  0	
 3  0  15744 63817172 207900 422704    0    0     0     0 2065 2254  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  15744 63817172 207900 422708    0    0     0     0 2029 2200  3  0 97  0  0	
 1  0  15744 63817180 207900 422716    0    0     0     0 2065 2252  3  0 97  0  0	
 1  0  15744 63817180 207900 422720    0    0     0     0 2046 2218  3  0 97  0  0	
 3  0  15744 63817180 207900 422724    0    0     0     0 2058 2255  3  0 97  0  0	
 1  0  15744 63817180 207900 422728    0    0     0     0 2064 2283  3  0 97  0  0	
 1  0  15744 63817180 207900 422728    0    0     0     0 2067 2258  3  0 97  0  0	
 2  0  15744 63817180 207900 422736    0    0     0     0 2034 2198  3  0 97  0  0	
 1  0  15744 63817180 207900 422736    0    0     0     0 2054 2249  3  0 97  0  0	
 1  0  15744 63817180 207900 422740    0    0     0     0 2036 2201  3  0 97  0  0	
 1  0  15744 63817180 207900 422740    0    0     0     0 2071 2263  3  0 97  0  0	
 2  0  15744 63817180 207900 422744    0    0     0     0 2051 2211  3  0 97  0  0	
 1  0  15744 63817180 207900 422748    0    0     0     0 2049 2234  3  0 97  0  0	
 1  0  15744 63817180 207900 422748    0    0     0     0 2077 2226  3  0 97  0  0	
 3  0  15744 63817172 207900 422752    0    0     0     0 2074 2285  3  0 97  0  0	
 1  0  15744 63817172 207900 422756    0    0     0     0 2049 2204  3  0 97  0  0	
 1  0  15744 63817180 207900 422760    0    0     0     0 2071 2254  3  0 97  0  0	
 2  0  15744 63817172 207900 422760    0    0     0     0 2089 2286  3  0 97  0  0	
 1  0  15744 63817172 207900 422764    0    0     0     0 2076 2263  3  0 97  0  0	
 1  0  15744 63817172 207900 422768    0    0     0     0 2074 2235  3  0 97  0  0	
 3  0  15744 63817172 207900 422780    0    0     0     0 2541 2512  3  0 97  0  0	
 1  0  15744 63817172 207900 422784    0    0     0     0 3272 2877  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15744 63817048 207900 422784    0    0     0    20 3165 2665  3  0 96  1  0	
 1  0  15744 63817048 207900 422788    0    0     0     0 3257 2827  3  0 97  0  0	
 1  0  15744 63817048 207900 422788    0    0     0     0 3272 2869  3  0 97  0  0	
 1  0  15744 63817048 207900 422792    0    0     0     0 3029 2380  3  0 97  0  0	
 1  0  15744 63817048 207900 422796    0    0     0     0 3053 2445  3  0 97  0  0	
 2  0  15744 63817048 207900 422800    0    0     0     0 3050 2407  3  0 97  0  0	
 1  0  15744 63817048 207900 422800    0    0     0     0 3061 2432  3  0 97  0  0	
 1  0  15744 63816924 207900 422808    0    0     0     0 3050 2457  3  0 97  0  0	
 1  0  15744 63816932 207900 422808    0    0     0     0 3079 2452  3  0 97  0  0	
 1  0  15744 63816932 207900 422812    0    0     0     0 3024 2378  3  0 97  0  0	
 3  0  15744 63816932 207900 422812    0    0     0     0 3080 2449  3  0 97  0  0	
 1  0  15744 63816932 207900 422816    0    0     0     0 3067 2404  3  0 97  0  0	
 1  0  15744 63816932 207900 422820    0    0     0     0 3052 2437  3  0 97  0  0	
 1  0  15744 63816924 207900 422824    0    0     0     0 3025 2373  3  0 97  0  0	
 1  0  15744 63816932 207900 422828    0    0     0     0 3118 2584  3  0 97  0  0	
 1  0  15744 63816936 207900 422832    0    0     0    12 3099 2533  3  0 96  0  0	
 1  0  15744 63816936 207900 422836    0    0     0     0 3098 2547  3  0 97  0  0	
 2  0  15744 63816936 207900 422848    0    0     0     0 3368 3052  3  0 97  0  0	
 1  0  15744 63816936 207900 422848    0    0     0     0 3230 2766  3  0 97  0  0	
 1  0  15744 63816936 207900 422852    0    0     0     0 3346 3041  3  0 97  0  0	
 1  0  15744 63816936 207900 422856    0    0     0     0 3286 2881  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15744 63816936 207900 422860    0    0     0     0 3184 2655  3  0 97  0  0	
 2  0  15744 63816936 207900 422860    0    0     0     0 3255 2841  3  0 97  0  0	
 1  0  15744 63816936 207900 422864    0    0     0     0 3145 2601  3  0 97  0  0	
 1  0  15744 63816936 207900 422868    0    0     0     0 3220 2779  3  0 97  0  0	
 1  0  15744 63816936 207900 422868    0    0     0     0 3339 2970  3  0 97  0  0	
 1  0  15744 63816936 207900 422872    0    0     0     0 3143 2626  3  0 97  0  0	
 1  0  15744 63816936 207900 422876    0    0     0     0 3179 2653  3  0 97  0  0	
 1  0  15744 63816936 207900 422880    0    0     0     0 3208 2734  3  0 97  0  0	
 2  0  15744 63816936 207900 422884    0    0     0     0 3228 2783  3  0 97  0  0	
 1  0  15744 63816936 207900 422884    0    0     0    16 3179 2699  3  0 96  1  0	
 1  0  15744 63816936 207900 422888    0    0     0     0 3043 2445  3  0 97  0  0	
 1  0  15744 63816944 207900 422896    0    0     0     0 3053 2430  3  0 97  0  0	
 1  0  15744 63816936 207900 422896    0    0     0     0 3031 2384  3  0 97  0  0	
 3  0  15744 63816936 207900 422900    0    0     0     0 3037 2419  3  0 97  0  0	
 1  0  15744 63816936 207900 422908    0    0     0     8 3042 2395  3  0 97  0  0	
 1  0  15744 63816928 207900 422908    0    0     0     0 3048 2429  3  0 97  0  0	
 1  0  15744 63816928 207900 422916    0    0     0     0 3029 2388  3  0 97  0  0	
 1  0  15744 63817052 207900 422916    0    0     0     0 3146 2609  3  0 97  0  0	
 2  0  15744 63817052 207900 422920    0    0     0     0 3320 2958  3  0 97  0  0	
 1  0  15744 63817052 207900 422924    0    0     0     0 3190 2716  3  0 97  0  0	
 1  0  15744 63817052 207900 422924    0    0     0     0 3142 2568  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
