procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15744 64405748 207900 421700    0    0     0    16 3025 2413  3  0 96  1  0	
 2  0  15744 64405764 207900 421704    0    0     0     0 3090 2516  3  0 97  0  0	
 1  0  15744 64405764 207900 421708    0    0     0     0 3052 2414  3  0 97  0  0	
 1  0  15744 64405764 207900 421712    0    0     0     0 3607 3566  3  0 97  0  0	
 1  0  15744 64405640 207900 421716    0    0     0     0 3804 4063  3  0 97  0  0	
 1  0  15744 64405640 207900 421716    0    0     0     0 3878 4169  3  0 97  0  0	
 1  0  15744 64405640 207900 421724    0    0     0     4 3809 4053  3  0 97  0  0	
 2  0  15744 64405640 207900 421724    0    0     0    20 3814 4090  3  0 97  0  0	
 1  0  15744 64405632 207900 421728    0    0     0     0 3079 2494  3  0 97  0  0	
 2  0  15744 64405632 207900 421728    0    0     0     0 3074 2484  3  0 97  0  0	
 1  0  15744 64405508 207900 421740    0    0     0     0 3099 2550  3  0 97  0  0	
 1  0  15744 64405512 207900 421740    0    0     0     0 3054 2465  3  0 97  0  0	
 1  0  15744 64405504 207900 421744    0    0     0     0 3017 2398  3  0 97  0  0	
 1  0  15744 64405512 207900 421744    0    0     0     0 3106 2567  3  0 97  0  0	
 2  0  15744 64405512 207900 421752    0    0     0     0 3031 2420  3  0 97  0  0	
 1  0  15744 64405512 207900 421752    0    0     0     0 3064 2472  3  0 97  0  0	
 1  0  15744 64405512 207900 421760    0    0     0     0 3024 2408  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  15744 64405644 207900 421760    0    0     0     0 3078 2478  3  0 97  0  0	
 1  0  15744 64405636 207900 421764    0    0     0     0 3044 2423  3  0 97  0  0	
 1  0  15744 64405636 207900 421764    0    0     0     0 3046 2447  3  0 97  0  0	
 2  0  15744 64405636 207900 421768    0    0     0     0 3063 2477  3  0 97  0  0	
 1  0  15744 64405636 207900 421772    0    0     0     0 3048 2460  3  0 97  0  0	
 1  0  15744 64405636 207900 421784    0    0     0    20 3034 2425  3  0 96  1  0	
 2  0  15744 64405636 207900 421784    0    0     0     0 3046 2460  3  0 97  0  0	
 1  0  15744 64405636 207900 421784    0    0     0     0 3069 2454  3  0 97  0  0	
 1  0  15744 64405768 207900 421792    0    0     0     0 3107 2570  3  0 97  0  0	
 1  0  15744 64405768 207900 421796    0    0     0     0 2990 2435  3  0 97  0  0	
 1  0  15744 64405768 207900 421796    0    0     0     0 3203 2820  3  0 97  0  0	
 2  0  15744 64405768 207900 421800    0    0     0     0 3046 2514  3  0 97  0  0	
 1  0  15744 64405768 207900 421800    0    0     0     0 3068 2566  3  0 97  0  0	
 1  0  15744 64405768 207900 421808    0    0     0     0 3417 3303  3  0 97  0  0	
 1  0  15744 64405768 207900 421808    0    0     0     0 3047 2543  3  0 97  0  0	
 1  0  15744 64405768 207900 421820    0    0     0     0 3064 2450  3  0 97  0  0	
 1  0  15744 64405768 207900 421820    0    0     0     0 3085 2501  3  0 97  0  0	
 1  0  15744 64405768 207900 421820    0    0     0     0 3039 2413  3  0 97  0  0	
 1  0  15744 64405768 207900 421820    0    0     0     0 2992 2422  3  0 97  0  0	
 2  0  15744 64405776 207900 421828    0    0     0    20 3040 2452  3  0 96  1  0	
 1  0  15744 64405776 207900 421828    0    0     0     0 3074 2532  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  15744 64405768 207900 421832    0    0     0     0 2997 2369  3  0 97  0  0	
 1  0  15744 64405760 207900 421832    0    0     0     0 3091 2514  3  0 97  0  0	
 1  0  15744 64405760 207900 421848    0    0     0     0 3026 2406  3  0 97  0  0	
 1  0  15744 64405768 207900 421848    0    0     0     8 2979 2400  3  0 97  0  0	
 1  0  15744 64405768 207900 421848    0    0     0     0 2998 2377  3  0 97  0  0	
 2  0  15744 64405768 207900 421848    0    0     0     0 3075 2489  3  0 97  0  0	
 1  0  15744 64405768 207900 421856    0    0     0     0 3051 2442  3  0 97  0  0	
 2  0  15744 64405768 207900 421856    0    0     0     0 2970 2405  3  0 97  0  0	
 1  0  15744 64405768 207900 421860    0    0     0     0 3032 2423  3  0 97  0  0	
 1  0  15744 64405768 207900 421860    0    0     0     0 3140 2606  3  0 97  0  0	
 2  0  15744 64405760 207900 421876    0    0     0    16 3064 2438  3  0 96  1  0	
 2  0  15744 64405768 207900 421876    0    0     0     0 3075 2519  3  0 97  0  0	
 2  0  15744 64405768 207900 421880    0    0     0     0 3026 2429  3  0 97  0  0	
 1  0  15744 64405768 207900 421880    0    0     0     0 3094 2532  3  0 97  0  0	
 2  0  15744 64405768 207900 421880    0    0     0     0 3018 2391  3  0 97  0  0	
 1  0  15744 64405768 207900 421884    0    0     0     0 3037 2432  3  0 97  0  0	
 1  0  15744 64405768 207900 421884    0    0     0     0 3094 2536  3  0 97  0  0	
