procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15692 53487364 219144 424368    0    0     0     0 3056 2482  3  0 97  0  0	
 1  0  15692 53386764 219144 424368    0    0     0     0 3006 2397  3  0 97  0  0	
 2  0  15692 53292432 219144 424368    0    0     0     0 3062 2500  3  0 97  0  0	
 1  0  15692 53195928 219144 424368    0    0     0     0 2994 2375  3  0 97  0  0	
 2  0  15692 53134364 219144 424372    0    0     0     0 3111 2494  3  0 97  0  0	
 1  0  15692 53134364 219144 424372    0    0     0     0 2979 2361  3  0 97  0  0	
 1  0  15692 53134348 219144 424372    0    0     0     0 3062 2459  3  0 97  0  0	
 1  0  15692 53134352 219144 424372    0    0     0     0 3007 2373  3  0 97  0  0	
 1  0  15692 53134352 219144 424372    0    0     0     0 3098 2532  3  0 97  0  0	
 1  0  15692 53134352 219144 424372    0    0     0     0 2993 2369  3  0 97  0  0	
 1  0  15692 53134352 219144 424376    0    0     0     8 3044 2455  3  0 97  0  0	
 3  0  15692 53134352 219144 424376    0    0     0     0 2978 2360  3  0 97  0  0	
 1  0  15692 53134360 219144 424376    0    0     0     0 3039 2446  3  0 97  0  0	
 3  0  15692 53134360 219144 424376    0    0     0    16 2984 2372  3  0 97  0  0	
 1  0  15692 53134360 219144 424376    0    0     0     0 3063 2474  3  0 97  0  0	
 3  0  15692 53134360 219144 424376    0    0     0     0 2981 2363  3  0 97  0  0	
 1  0  15692 53134360 219144 424376    0    0     0     0 3075 2472  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15692 53134360 219144 424376    0    0     0     0 2980 2354  3  0 97  0  0	
 1  0  15692 53134384 219144 424376    0    0     0     0 3044 2447  3  0 97  0  0	
 1  0  15692 53134384 219144 424376    0    0     0     0 2996 2372  3  0 97  0  0	
 2  0  15692 53134500 219144 424376    0    0     0     0 3079 2522  3  0 97  0  0	
 1  0  15692 53134500 219144 424376    0    0     0     0 2987 2370  3  0 97  0  0	
 2  0  15692 53134500 219144 424384    0    0     0     0 3052 2455  3  0 97  0  0	
 1  0  15692 53134500 219144 424384    0    0     0     0 2981 2349  3  0 97  0  0	
 2  0  15692 53134492 219144 424384    0    0     0     0 3067 2466  3  0 97  0  0	
 1  0  15692 53134492 219144 424384    0    0     0     0 2979 2358  3  0 97  0  0	
 1  0  15692 53134492 219144 424384    0    0     0     0 3049 2458  3  0 97  0  0	
 1  0  15692 53134484 219144 424384    0    0     0     0 2997 2378  3  0 97  0  0	
 1  0  15692 53134484 219144 424384    0    0     0     0 3048 2460  3  0 97  0  0	
 1  0  15692 53134484 219144 424388    0    0     0     0 2990 2367  3  0 97  0  0	
 1  0  15692 53134484 219144 424388    0    0     0     0 3046 2460  3  0 97  0  0	
 3  0  15692 53134484 219144 424388    0    0     0     0 2993 2373  3  0 97  0  0	
 1  0  15692 53134484 219144 424388    0    0     0     0 3088 2532  3  0 97  0  0	
 2  0  15692 53134484 219144 424388    0    0     0     0 2982 2351  3  0 97  0  0	
 1  0  15692 53134476 219144 424388    0    0     0     0 3059 2467  3  0 97  0  0	
 1  0  15692 53134476 219144 424388    0    0     0     0 2981 2362  3  0 97  0  0	
 1  0  15692 53134352 219144 424388    0    0     0     0 3059 2462  3  0 97  0  0	
 1  0  15692 53134352 219144 424388    0    0     0     0 2998 2368  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  15692 53134352 219144 424388    0    0     0     0 3037 2449  3  0 97  0  0	
 1  0  15692 53134352 219144 424388    0    0     0     0 2996 2367  3  0 97  0  0	
 1  0  15692 53134376 219144 424392    0    0     0     0 3057 2484  3  0 97  0  0	
 1  0  15692 53134376 219144 424392    0    0     0     0 2985 2366  3  0 97  0  0	
 2  0  15692 53134376 219144 424392    0    0     0     0 3057 2460  3  0 97  0  0	
 3  0  15692 53134376 219144 424392    0    0     0     0 3000 2396  3  0 97  0  0	
 1  0  15692 53134376 219144 424392    0    0     0     0 3198 2676  3  0 97  0  0	
 1  0  15692 53134376 219144 424392    0    0     0     4 2980 2364  3  0 97  0  0	
 1  0  15692 53134368 219144 424392    0    0     0     0 3085 2506  3  0 97  0  0	
 1  0  15692 53134368 219144 424392    0    0     0     0 2997 2390  3  0 97  0  0	
 2  0  15692 53134368 219144 424396    0    0     0     0 3049 2466  3  0 97  0  0	
 1  0  15692 53134368 219144 424396    0    0     0     0 3035 2396  3  0 97  0  0	
 2  0  15692 53134368 219144 424396    0    0     0     0 3070 2513  3  0 97  0  0	
 1  0  15692 53134368 219144 424396    0    0     0    12 3021 2447  3  0 97  0  0	
 1  0  15692 53134368 219144 424396    0    0     0     0 3063 2476  3  0 97  0  0	
 3  0  15692 53134368 219144 424396    0    0     0     0 3020 2404  3  0 97  0  0	
 1  0  15692 53134368 219144 424396    0    0     0     0 3089 2508  3  0 97  0  0	
 1  0  15692 53134368 219144 424396    0    0     0     0 2996 2387  3  0 97  0  0	
 1  0  15692 53134360 219144 424396    0    0     0     0 3102 2566  3  0 97  0  0	
 1  0  15692 53134360 219144 424396    0    0     0     0 3030 2443  3  0 97  0  0	
 2  0  15692 53134352 219144 424400    0    0     0     0 3070 2504  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  15692 53134352 219144 424400    0    0     0     0 3001 2382  3  0 97  0  0	
 1  0  15692 53134368 219144 424400    0    0     0     0 3048 2476  3  0 97  0  0	
 1  0  15692 53134368 219144 424400    0    0     0     0 3048 2437  3  0 97  0  0	
 1  0  15692 53134368 219144 424400    0    0     0     0 3058 2483  3  0 97  0  0	
 3  0  15692 53134368 219144 424400    0    0     0     0 2989 2371  3  0 97  0  0	
 1  0  15692 53134360 219144 424400    0    0     0     0 3114 2573  3  0 97  0  0	
 1  0  15692 53134360 219144 424400    0    0     0     0 2991 2385  3  0 97  0  0	
 1  0  15692 53134352 219144 424404    0    0     0     0 3091 2501  3  0 97  0  0	
 1  0  15692 53134352 219144 424404    0    0     0     0 3020 2401  3  0 97  0  0	
 2  0  15692 53134352 219144 424408    0    0     0     0 3140 2623  3  0 97  0  0	
 1  0  15692 53134352 219144 424408    0    0     0     0 3009 2396  3  0 97  0  0	
 2  0  15692 53134352 219144 424408    0    0     0     0 3071 2493  3  0 97  0  0	
 3  0  15692 53134352 219144 424408    0    0     0     0 3003 2404  3  0 97  0  0	
 1  0  15692 53134360 219144 424408    0    0     0     0 3071 2494  3  0 97  0  0	
 3  0  15692 53134360 219144 424408    0    0     0     0 3078 2547  3  0 97  0  0	
 1  0  15692 53134360 219144 424408    0    0     0     0 3077 2490  3  0 97  0  0	
 1  0  15692 53134360 219144 424408    0    0     0     0 2996 2394  3  0 97  0  0	
 1  0  15692 53134360 219144 424412    0    0     0     0 3081 2528  3  0 97  0  0	
 1  0  15692 53134360 219144 424412    0    0     0     0 3010 2404  3  0 97  0  0	
 2  0  15692 53134360 219144 424412    0    0     0     0 3061 2476  3  0 97  0  0	
