procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  11544 64254120 253504 656456    0    0     0     2    0    0 33  3 64  0  0	
34  0  11544 63713140 253504 732152    0    0     0     0 12235 8958 12  4 83  1  0	
34  0  11544 63687100 253504 733240    0    0     0     0 48151 8458 93  7  0  0  0	
33  0  11544 63675340 253504 733672    0    0     0     0 47917 8409 93  7  0  0  0	
33  0  11544 63668396 253504 734112    0    0     0     0 47999 8482 93  7  0  0  0	
33  0  11544 63664016 253504 734512    0    0     0     0 48198 8510 93  7  0  0  0	
33  0  11544 63658436 253504 734720    0    0     0    60 48148 8483 93  7  0  0  0	
33  0  11544 63659096 253504 734848    0    0     0     0 48394 8440 93  7  0  0  0	
33  0  11544 63658672 253504 734888    0    0     0     0 47946 8470 93  7  0  0  0	
