procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  11544 57949904 253504 744952    0    0     0     0 40111 7750 78  8 14  0  0	
33  0  11544 57951152 253504 744952    0    0     0     0 33015 8443 100  0  0  0  0	
24  0  11544 57948432 253504 744956    0    0     0     0 41595 8112 85  7  8  0  0	
33  0  11544 57950548 253504 744960    0    0     0     0 33083 8458 100  0  0  0  0	
24  0  11544 57949796 253504 744964    0    0     0     0 39252 8396 95  4  0  0  0	
32  0  11544 57949176 253504 744968    0    0     0     0 34465 9723 88  2  9  0  0	
32  0  11544 57949796 253504 744972    0    0     0     0 32798 9230 97  2  1  0  0	
32  0  11544 57948432 253504 744976    0    0     0     0 30747 5926 44 13 43  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  11544 57949548 253504 744976    0    0     0     0 33017 8401 100  0  0  0  0	
32  0  11544 57949672 253504 744980    0    0     0     0 41139 8467 86  6  8  0  0	
33  0  11544 57949680 253504 744988    0    0     0    20 32307 9542 97  0  3  0  0	
11  0  11544 57949804 253504 744996    0    0     0     0 30359 9304 85  6  9  0  0	
32  0  11544 57948936 253504 744996    0    0     0     0 29914 6735 40 12 48  0  0	
32  0  11544 57949308 253504 745000    0    0     0     0 33015 8390 100  0  0  0  0	
32  0  11544 57946516 253504 745004    0    0     0     0 40696 8063 84  7  9  0  0	
32  0  11544 57946880 253504 745012    0    0     0     0 32999 8396 100  0  0  0  0	
32  0  11544 57946880 253504 745016    0    0     0     0 41554 8120 87  6  7  0  0	
32  0  11544 57947252 253504 745020    0    0     0     0 33017 8401 100  0  0  0  0	
14  0  11544 57944772 253504 745024    0    0     0     0 39724 8382 95  5  1  0  0	
32  0  11544 57946020 253504 745028    0    0     0     0 34857 8071 91  2  7  0  0	
32  0  11544 57946508 253504 745028    0    0     0     0 34737 8384 98  2  0  0  0	
33  0  11544 57944524 253504 745032    0    0     0     0 39535 8075 88  5  7  0  0	
32  0  11544 57946268 253504 745040    0    0     0     0 33031 8393 100  0  0  0  0	
33  0  11544 57945896 253504 745044    0    0     0     0 41125 8220 87  6  7  0  0	
33  0  11544 57946144 253504 745044    0    0     0     0 33029 8446 100  0  0  0  0	
32  0  11544 57945640 253504 745048    0    0     0     0 41000 8090 86  6  7  0  0	
32  0  11544 57946012 253504 745052    0    0     0     0 33015 8387 100  0  0  0  0	
32  0  11544 57945268 253504 745052    0    0     0     0 41637 8189 88  6  6  0  0	
32  0  11544 57946260 253504 745060    0    0     0     0 33022 8451 100  0  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  11544 57945020 253504 745064    0    0     0     0 41606 7996 84  7  9  0  0	
33  0  11544 57946268 253504 745068    0    0     0     0 33012 8443 100  0  0  0  0	
32  0  11544 57945532 253504 745072    0    0     0     0 41558 8243 86  7  7  0  0	
32  0  11544 57946028 253504 745080    0    0     0     0 33012 8452 100  0  0  0  0	
33  0  11544 57945532 253504 745084    0    0     0     0 41264 8235 87  6  7  0  0	
32  0  11544 57945284 253504 745092    0    0     0     0 33024 8391 100  0  0  0  0	
 8  0  11544 57943292 253504 745092    0    0     0     0 40872 8189 89  6  5  0  0	
32  0  11544 57944780 253504 745096    0    0     0     0 33702 8345 97  1  2  0  0	
33  0  11544 57942796 253504 745100    0    0     0     0 38099 8394 96  4  0  0  0	
32  0  11544 57945028 253504 745104    0    0     0     0 35806 9727 88  3  9  0  0	
32  0  11544 57945284 253504 745108    0    0     0     0 32530 9483 96  1  3  0  0	
11  0  11544 57945400 253504 745116    0    0     0     0 15297 6824 24 16 59  0  0	
32  0  11544 57944408 253504 745120    0    0     0     0 28784 18012 37 12 51  0  0	
32  0  11544 57945036 253504 745120    0    0     0     8 32535 10478 97  0  3  0  0	
12  0  11544 57945036 253504 745124    0    0     0     0 27869 7585 75  8 17  0  0	
32  0  11544 57945152 253504 745128    0    0     0     0 35832 6794 65  7 28  0  0	
33  0  11544 57944780 253504 745132    0    0     0     0 33020 8389 100  0  0  0  0	
32  0  11544 57945400 253504 745140    0    0     0     0 41415 8120 86  6  7  0  0	
32  0  11544 57945028 253504 745140    0    0     0     0 33040 8451 100  0  0  0  0	
32  0  11544 57942672 253504 745144    0    0     0     0 41534 8072 86  6  8  0  0	
32  0  11544 57944276 253504 745148    0    0     0     0 33007 8443 100  0  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  11544 57944284 253504 745156    0    0     0     0 41991 8102 86  6  8  0  0	
32  0  11544 57944532 253504 745160    0    0     0     0 33005 8443 100  0  0  0  0	
32  0  11544 57944532 253504 745168    0    0     0     0 41002 8392 85  7  8  0  0	
32  0  11544 57945152 253504 745172    0    0     0     0 33025 8476 100  0  0  0  0	
 8  0  11544 57941920 253504 745172    0    0     0     0 40108 8120 88  6  6  0  0	
32  0  11544 57944772 253504 745176    0    0     0     0 34003 8307 95  1  4  0  0	
32  0  11544 57943408 253504 745180    0    0     0    16 37821 8453 97  3  0  0  0	
32  0  11544 57945144 253504 745188    0    0     0     0 37257 8135 89  3  7  0  0	
32  0  11544 57944648 253504 745188    0    0     0     0 33009 8441 99  1  0  0  0	
32  0  11544 57942176 253504 745192    0    0     0     0 41483 8176 87  6  7  0  0	
32  0  11544 57944028 253504 745196    0    0     0     0 33003 8467 100  0  0  0  0	
32  0  11544 57941672 253504 745200    0    0     0     0 41221 8156 87  6  7  0  0	
32  0  11544 57943540 253504 745200    0    0     0     0 33009 8440 100  0  0  0  0	
32  0  11544 57943052 253504 745208    0    0     0     0 41486 8156 86  6  8  0  0	
32  0  11544 57943796 253504 745212    0    0     0     0 33002 8458 100  0  0  0  0	
32  0  11544 57942796 253504 745216    0    0     0     0 41089 8099 86  7  8  0  0	
33  0  11544 57943912 253504 745216    0    0     0     0 33014 8459 100  0  0  0  0	
32  0  11544 57942424 253504 745220    0    0     0     0 39888 7977 82  7 11  0  0	
32  0  11544 57943044 253504 745228    0    0     0     0 33016 8445 100  0  0  0  0	
33  0  11544 57942052 253504 745240    0    0     0     0 41503 8041 86  7  7  0  0	
32  0  11544 57942928 253504 745240    0    0     0     0 33022 8379 100  0  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0  11544 57940696 253504 745244    0    0     0     0 40709 8137 89  6  5  0  0	
32  0  11544 57942556 253504 745248    0    0     0    12 33997 8325 96  1  3  0  0	
32  0  11544 57940812 253504 745248    0    0     0    44 37434 8431 97  3  0  0  0	
32  0  11544 57938764 253504 745260    0    0     0     0 36940 7992 88  4  8  0  0	
33  0  11544 57939252 253504 745268    0    0     0     0 32993 8402 100  0  0  0  0	
33  0  11544 57937764 253504 745272    0    0     0     0 41597 7996 85  6  8  0  0	
32  0  11544 57938632 253504 745272    0    0     0     0 33007 8382 100  0  0  0  0	
33  0  11544 57937144 253504 745276    0    0     0     0 41530 7995 85  7  8  0  0	
33  0  11544 57938260 253504 745280    0    0     0     0 33002 8382 100  0  0  0  0	
32  0  11544 57937136 253504 745284    0    0     0     0 41804 8046 85  7  8  0  0	
32  0  11544 57938144 253504 745288    0    0     0     0 33009 8393 100  0  0  0  0	
32  0  11544 57937276 253504 745292    0    0     0     0 39118 7658 78  8 14  0  0	
33  0  11544 57938516 253504 745300    0    0     0     0 33088 8483 100  0  0  0  0	
32  0  11544 57936152 253504 745304    0    0     0     0 41831 8148 86  7  8  0  0	
32  0  11544 57937764 253504 745308    0    0     0     0 33004 8385 100  0  0  0  0	
11  0  11544 57936400 253504 745312    0    0     0     0 40297 7994 86  6  7  0  0	
32  0  11544 57937392 253504 745320    0    0     0    28 33345 8372 99  0  1  0  0	
29  0  11544 57936772 253504 745328    0    0     0     0 38547 8443 96  4  0  0  0	
32  0  11544 57937524 253504 745328    0    0     0     0 35794 8163 91  3  7  0  0	
32  0  11544 57936284 253504 745332    0    0     0     0 34149 8454 99  1  0  0  0	
32  0  11544 57936780 253504 745336    0    0     0     0 40840 8043 86  5  8  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
33  0  11544 57937896 253504 745340    0    0     0     0 33015 8437 100  0  0  0  0	
33  0  11544 57937028 253504 745344    0    0     0     0 41911 8166 87  6  7  0  0	
33  0  11544 57937392 253504 745348    0    0     0     0 33012 8442 100  0  0  0  0	
33  0  11544 57935664 253504 745352    0    0     0     0 41772 8171 86  6  7  0  0	
33  0  11544 57937400 253504 745352    0    0     0     0 33008 8439 100  0  0  0  0	
32  0  11544 57936656 253504 745356    0    0     0     0 41461 8041 85  7  8  0  0	
32  0  11544 57937524 253504 745360    0    0     0     0 33011 8454 100  0  0  0  0	
32  0  11544 57937284 253504 745368    0    0     0    16 41661 8312 87  6  6  0  0	
32  0  11544 57937524 253504 745368    0    0     0     0 33021 8442 100  0  0  0  0	
32  0  11544 57936168 253504 745372    0    0     0     0 41562 8141 85  7  8  0  0	
32  0  11544 57937532 253504 745380    0    0     0     0 33009 8439 100  0  0  0  0	
33  0  11544 57936664 253504 745384    0    0     0     0 41133 8135 87  6  7  0  0	
32  0  11544 57937648 253504 745384    0    0     0     0 33023 8448 100  0  0  0  0	
 8  0  11544 57937028 253504 745392    0    0     0     0 40438 8405 93  5  2  0  0	
32  0  11544 57937276 253504 745396    0    0     0     0 33799 11007 92  1  7  0  0	
32  0  11544 57937152 253504 745400    0    0     0     0 32565 9528 94  3  3  0  0	
11  0  11544 57937276 253504 745404    0    0     0     0 13852 5526 20 16 64  0  0	
33  0  11544 57935416 253504 745408    0    0     0     0 30852 23042 43 11 46  0  0	
32  0  11544 57936780 253504 745408    0    0     0     0 32530 11039 97  0  3  0  0	
11  0  11544 57936656 253504 745420    0    0     0     0 26316 7197 69  9 22  0  0	
 8  0  11544 57934796 253504 745420    0    0     0     0 15843 3979 10 17 72  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  11544 57936408 253504 745424    0    0     0     0 35180 7924 87  3 11  0  0	
32  0  11544 57937020 253504 745428    0    0     0     0 33037 8385 99  1  0  0  0	
 8  0  11544 57937268 253504 745432    0    0     0     0 13770 4599 19 18 63  0  0	
32  0  11544 57936772 253504 745432    0    0     0     0 26682 5461 31 13 56  0  0	
32  0  11544 57936648 253504 745440    0    0     0     0 32015 8657 97  0  3  0  0	
11  0  11544 57936648 253504 745444    0    0     0     0 27049 8251 73  8 19  0  0	
12  0  11544 57937028 253504 745448    0    0     0     0 12478 5489 16 16 69  0  0	
32  0  11544 57937268 253504 745452    0    0     0     0 36206 8042 70  6 24  0  0	
