procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  12844 63206108 231632 638424    0    0     0     0 3611 3671  3  0 97  0  0	
 4  0  12844 63206108 231632 638428    0    0     0     0 3388 3118  3  0 97  0  0	
 1  0  12844 63206108 231632 638428    0    0     0     0 3153 2666  3  0 97  0  0	
 1  0  12844 63206100 231632 638436    0    0     0     0 3367 3136  3  0 97  0  0	
 1  0  12844 63206092 231632 638440    0    0     0     0 3373 3176  3  0 97  0  0	
 1  0  12844 63206100 231632 638444    0    0     0     0 3438 3316  3  0 97  0  0	
 1  0  12844 63206100 231632 638444    0    0     0     0 3499 3438  3  0 97  0  0	
 1  0  12844 63206100 231632 638448    0    0     0     0 3610 3672  3  0 97  0  0	
 2  0  12844 63205984 231632 638452    0    0     0     0 3556 3528  3  0 97  0  0	
 2  0  12844 63205968 231632 638456    0    0     0     0 3631 3697  3  0 97  0  0	
 1  0  12844 63205968 231632 638456    0    0     0     0 3549 3549  3  0 97  0  0	
 1  0  12844 63205968 231632 638460    0    0     0     0 3430 3304  3  0 97  0  0	
 1  0  12844 63205968 231632 638464    0    0     0     0 3514 3451  3  0 97  0  0	
 4  0  12844 63205968 231632 638468    0    0     0     0 2935 2360  3  0 97  0  0	
 1  0  12844 63205976 231632 638472    0    0     0     0 3190 2720  3  0 97  0  0	
 1  0  12844 63205976 231632 638476    0    0     0     0 3247 2922  3  0 97  0  0	
 1  0  12844 63205860 231632 638480    0    0     0     0 3009 2414  3  0 97  0  0	
 1  0  12844 63205868 231632 638484    0    0     0     0 2995 2358  3  0 97  0  0	
 1  0  12844 63205868 231632 638484    0    0     0     0 3010 2398  3  0 97  0  0	
 1  0  12844 63205860 231632 638488    0    0     0     0 3014 2378  3  0 97  0  0	
 3  0  12844 63205864 231632 638492    0    0     0     0 3014 2405  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  12844 63205864 231632 638496    0    0     0     0 2990 2366  3  0 97  0  0	
 2  0  12844 63205864 231632 638500    0    0     0     0 3012 2400  3  0 97  0  0	
 1  0  12844 63205864 231632 638504    0    0     0     0 3022 2378  3  0 97  0  0	
 1  0  12844 63205864 231632 638508    0    0     0     0 3018 2407  3  0 97  0  0	
 1  0  12844 63205864 231632 638508    0    0     0     0 2996 2371  3  0 97  0  0	
 1  0  12844 63205864 231632 638512    0    0     0     0 3005 2400  3  0 97  0  0	
 1  0  12844 63205864 231632 638516    0    0     0     0 3022 2433  3  0 97  0  0	
 2  0  12844 63205872 231632 638520    0    0     0     0 3457 3387  3  0 97  0  0	
 3  0  12844 63205864 231632 638520    0    0     0     0 3751 3912  3  0 97  0  0	
 2  0  12844 63205864 231632 638524    0    0     0     4 3782 4006  3  0 97  0  0	
 1  0  12844 63205864 231632 638528    0    0     0     0 3747 3935  3  0 97  0  0	
 1  0  12844 63205864 231632 638532    0    0     0     0 3160 2670  3  0 97  0  0	
 1  0  12844 63205864 231632 638532    0    0     0     0 3489 3397  3  0 97  0  0	
 2  0  12844 63205848 231632 638536    0    0     0     0 3325 3045  3  0 97  0  0	
 1  0  12844 63205848 231632 638540    0    0     0     0 3574 3606  3  0 97  0  0	
 2  0  12844 63205864 231632 638544    0    0     0     0 3696 3839  3  0 97  0  0	
 1  0  12844 63205868 231632 638544    0    0     0     0 3422 3273  3  0 97  0  0	
 1  0  12844 63205868 231632 638548    0    0     0     0 3534 3491  3  0 97  0  0	
 1  0  12844 63205860 231632 638552    0    0     0    16 3264 2814  3  0 96  1  0	
 2  0  12844 63205860 231632 638556    0    0     0     0 3357 3207  3  0 97  0  0	
 2  0  12844 63205860 231632 638560    0    0     0     0 3486 3411  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  12844 63205860 231632 638564    0    0     0     0 3645 3735  3  0 97  0  0	
 4  0  12844 63205860 231632 638568    0    0     0     0 3698 3848  3  0 97  0  0	
 1  0  12844 63205860 231632 638568    0    0     0     0 3634 3679  3  0 97  0  0	
 4  0  12844 63205860 231632 638572    0    0     0    12 3404 3288  3  0 96  1  0	
 1  0  12844 63205868 231632 638576    0    0     0     0 3555 3565  3  0 97  0  0	
 1  0  12844 63205868 231632 638580    0    0     0     0 3001 2381  3  0 97  0  0	
 1  0  12844 63205868 231632 638580    0    0     0     0 3139 2637  3  0 97  0  0	
 1  0  12844 63205868 231632 638584    0    0     0     0 3032 2414  3  0 97  0  0	
 2  0  12844 63205744 231632 638588    0    0     0     0 3157 2672  3  0 97  0  0	
 2  0  12844 63205744 231632 638592    0    0     0     0 3179 2721  3  0 97  0  0	
 1  0  12844 63205744 231632 638592    0    0     0     0 3150 2676  3  0 97  0  0	
 1  0  12844 63205744 231632 638596    0    0     0     0 3014 2401  3  0 97  0  0	
 1  0  12844 63205744 231632 638600    0    0     0     0 3024 2409  3  0 97  0  0	
 1  0  12844 63205736 231632 638604    0    0     0     0 2998 2371  3  0 97  0  0	
 1  0  12844 63206000 231632 638604    0    0     0     0 3012 2401  3  0 97  0  0	
 1  0  12844 63206000 231632 638608    0    0     0     0 3001 2373  3  0 97  0  0	
 1  0  12844 63206000 231632 638616    0    0     0     0 3020 2412  3  0 97  0  0	
 3  0  12844 63205868 231632 638624    0    0     0     0 3018 2378  3  0 97  0  0	
 1  0  12844 63205868 231632 638624    0    0     0     0 3128 2614  3  0 97  0  0	
 4  0  12844 63205868 231632 638628    0    0     0     0 3145 2604  3  0 97  0  0	
 1  0  12844 63205860 231632 638632    0    0     0     0 3088 2551  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  12844 63205860 231632 638636    0    0     0     0 3222 2828  3  0 97  0  0	
 1  0  12844 63205856 231632 638636    0    0     0     0 3070 2521  3  0 97  0  0	
 1  0  12844 63205856 231632 638640    0    0     0     0 3133 2625  3  0 97  0  0	
 2  0  12844 63205856 231632 638644    0    0     0     0 3091 2551  3  0 97  0  0	
 1  0  12844 63205856 231632 638644    0    0     0     0 3161 2696  3  0 97  0  0	
 1  0  12844 63205856 231632 638648    0    0     0     0 3383 3022  3  0 97  0  0	
 1  0  12844 63205848 231632 638652    0    0     0     0 3033 2423  3  0 97  0  0	
 1  0  12844 63205840 231632 638656    0    0     0     8 3126 2604  3  0 97  0  0	
 1  0  12844 63205840 231632 638656    0    0     0     0 3054 2488  3  0 97  0  0	
 1  0  12844 63205840 231632 638660    0    0     0     0 3033 2423  3  0 97  0  0	
 1  0  12844 63205840 231632 638664    0    0     0     0 3002 2394  3  0 97  0  0	
 1  0  12844 63205720 231632 638668    0    0     0     0 3260 2855  3  0 97  0  0	
 3  0  12844 63205720 231632 638668    0    0     0     0 3074 2529  3  0 97  0  0	
 1  0  12844 63205744 231632 638672    0    0     0     0 3003 2404  3  0 97  0  0	
 1  0  12844 63205744 231632 638676    0    0     0     0 3008 2372  3  0 97  0  0	
 1  0  12844 63205744 231632 638680    0    0     0     0 3032 2415  3  0 97  0  0	
 1  0  12844 63205744 231632 638684    0    0     0    16 3030 2412  3  0 96  1  0	
 1  0  12844 63205744 231632 638688    0    0     0     0 3011 2390  3  0 97  0  0	
 1  0  12844 63205744 231632 638692    0    0     0     0 2996 2376  3  0 97  0  0	
 2  0  12844 63205744 231632 638696    0    0     0     0 3006 2383  3  0 97  0  0	
 1  0  12844 63205744 231632 638696    0    0     0     0 2993 2372  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  12844 63205744 231632 638700    0    0     0     0 3028 2398  3  0 97  0  0	
 1  0  12844 63205744 231632 638704    0    0     0     0 2992 2383  3  0 97  0  0	
 1  0  12844 63205744 231632 638708    0    0     0     0 2995 2363  3  0 97  0  0	
