procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  11544 54990608 252520 755736    0    0     0     0 3021 2403  3  0 97  0  0	
 1  0  11544 54990608 252520 755736    0    0     0     0 3016 2418  3  0 97  0  0	
 1  0  11544 54990608 252520 755736    0    0     0     0 3022 2404  3  0 97  0  0	
 1  0  11544 54990608 252520 755740    0    0     0     0 3016 2410  3  0 97  0  0	
 1  0  11544 54990608 252520 755740    0    0     0     0 3014 2391  3  0 97  0  0	
 3  0  11544 54990608 252520 755740    0    0     0     0 3015 2433  3  0 97  0  0	
 1  0  11544 54990608 252520 755740    0    0     0     0 3056 2455  3  0 97  0  0	
 1  0  11544 54989848 252520 755740    0    0     0     0 3278 2538  3  0 97  0  0	
 1  0  11544 54989244 252520 755744    0    0     0     0 3009 2386  3  0 97  0  0	
 1  0  11544 54989492 252520 755596    0    0     0    68 3046 2431  3  0 96  1  0	
 1  0  11544 54989492 252520 755596    0    0     0     0 3050 2432  3  0 97  0  0	
 1  0  11544 54989492 252520 755596    0    0     0     0 3004 2411  3  0 97  0  0	
 3  0  11544 54989688 252520 755596    0    0     0     0 3018 2406  3  0 97  0  0	
 1  0  11544 54989928 252520 755596    0    0     0    16 3018 2422  3  0 96  1  0	
 2  0  11544 54989928 252520 755596    0    0     0     0 3021 2395  3  0 97  0  0	
 1  0  11544 54990056 252520 755596    0    0     0     0 2999 2415  3  0 97  0  0	
 1  0  11544 54990056 252520 755596    0    0     0    12 3019 2407  3  0 96  1  0	
 1  0  11544 54990056 252520 755596    0    0     0     0 3025 2448  3  0 97  0  0	
 1  0  11544 54990068 252520 755596    0    0     0     0 3037 2453  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0  11544 54990140 252520 755596    0    0     0     0 3032 2432  3  0 97  0  0	
 1  0  11544 54990140 252520 755596    0    0     0     0 3017 2407  3  0 97  0  0	
 1  0  11544 54990264 252520 755596    0    0     0     0 3190 2741  3  0 97  0  0	
 1  0  11544 54990264 252520 755596    0    0     0     0 3562 3582  3  0 97  0  0	
 1  0  11544 54990264 252520 755600    0    0     0     0 3390 3254  3  0 97  0  0	
 1  0  11544 54990264 252520 755600    0    0     0     0 2961 2367  3  0 97  0  0	
 1  0  11544 54990264 252520 755600    0    0     0     0 2943 2372  3  0 97  0  0	
 2  0  11544 54990264 252520 755600    0    0     0     0 3007 2391  3  0 97  0  0	
 1  0  11544 54990296 252520 755604    0    0     0    12 3060 2518  3  0 96  1  0	
 1  0  11544 54990296 252520 755604    0    0     0     0 3021 2384  3  0 97  0  0	
 1  0  11544 54990304 252520 755604    0    0     0     0 3030 2434  3  0 97  0  0	
 1  0  11544 54990304 252520 755604    0    0     0     0 3012 2430  3  0 97  0  0	
 1  0  11544 54990304 252520 755604    0    0     0     0 3008 2378  3  0 97  0  0	
 1  0  11544 54990304 252520 755604    0    0     0     0 2996 2369  3  0 97  0  0	
 3  0  11544 54990304 252520 755604    0    0     0     0 2995 2380  3  0 97  0  0	
 1  0  11544 54990304 252520 755604    0    0     0     0 3006 2381  3  0 97  0  0	
 1  0  11544 54990304 252520 755604    0    0     0     0 3001 2404  3  0 97  0  0	
 1  0  11544 54990304 252520 755604    0    0     0     0 3003 2397  3  0 97  0  0	
 1  0  11544 54990304 252520 755604    0    0     0     0 3010 2412  3  0 97  0  0	
 1  0  11544 54990304 252520 755604    0    0     0     0 3003 2377  3  0 97  0  0	
 1  0  11544 54990304 252520 755604    0    0     0     0 2959 2375  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  11544 54990304 252520 755604    0    0     0   824 3262 2810  3  0 97  0  0	
 1  0  11544 54990304 252520 755604    0    0     0     0 3074 2542  3  0 97  0  0	
 1  0  11544 54990304 252520 755604    0    0     0     0 3059 2510  3  0 97  0  0	
 1  0  11544 54990296 252520 755612    0    0     0     0 3426 3301  3  0 97  0  0	
 1  0  11544 54990296 252520 755612    0    0     0     0 3525 3468  3  0 97  0  0	
 1  0  11544 54990172 252520 755612    0    0     0    28 3813 4105  3  0 97  0  0	
 1  0  11544 54990296 252520 755612    0    0     0     0 3768 3995  3  0 97  0  0	
 1  0  11544 54990296 252520 755612    0    0     0     0 3128 2641  3  0 97  0  0	
 1  0  11544 54990296 252520 755612    0    0     0     0 3069 2419  3  0 97  0  0	
 3  0  11544 54990172 252520 755612    0    0     0     0 3065 2538  3  0 97  0  0	
 1  0  11544 54990164 252520 755612    0    0     0     0 3009 2495  3  0 97  0  0	
 1  0  11544 54990164 252520 755612    0    0     0     0 3427 3231  3  0 97  0  0	
 1  0  11544 54990164 252520 755612    0    0     0     0 3532 3504  3  0 97  0  0	
 1  0  11544 54990164 252520 755616    0    0     0     0 3508 3506  3  0 97  0  0	
 2  0  11544 54990172 252520 755616    0    0     0     0 3301 2958  3  0 97  0  0	
 1  0  11544 54990172 252520 755616    0    0     0     0 3106 2614  3  0 97  0  0	
 1  0  11544 54990172 252520 755616    0    0     0     0 3078 2535  3  0 97  0  0	
 1  0  11544 54990180 252520 755616    0    0     0     0 3211 2865  3  0 97  0  0	
 1  0  11544 54990180 252520 755616    0    0     0     0 3079 2495  3  0 97  0  0	
 1  0  11544 54990180 252520 755616    0    0     0     0 3047 2474  3  0 97  0  0	
 1  0  11544 54990180 252520 755616    0    0     0     0 3023 2416  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  11544 54990304 252520 755624    0    0     0     0 3003 2401  3  0 97  0  0	
 2  0  11544 54990304 252520 755624    0    0     0     0 3007 2392  3  0 97  0  0	
 1  0  11544 54990304 252520 755624    0    0     0     0 2975 2405  3  0 97  0  0	
 1  0  11544 54990304 252520 755624    0    0     0     0 2972 2402  3  0 97  0  0	
 1  0  11544 54990304 252520 755624    0    0     0     0 3037 2507  3  0 97  0  0	
 1  0  11544 54990304 252520 755624    0    0     0     0 3029 2454  3  0 97  0  0	
 2  0  11544 54990304 252520 755624    0    0     0     0 3056 2483  3  0 97  0  0	
 1  0  11544 54990304 252520 755624    0    0     0     0 3310 3061  3  0 97  0  0	
 1  0  11544 54990304 252520 755624    0    0     0     0 3529 3544  3  0 97  0  0	
 1  0  11544 54990304 252520 755624    0    0     0     0 3823 4108  3  0 97  0  0	
 1  0  11544 54990304 252520 755624    0    0     0     0 3390 3282  3  0 97  0  0	
 1  0  11544 54990304 252520 755624    0    0     0     0 2950 2366  3  0 97  0  0	
 1  0  11544 54990296 252520 755624    0    0     0     0 3003 2414  3  0 97  0  0	
 1  0  11544 54990296 252520 755624    0    0     0     0 3041 2399  3  0 97  0  0	
 1  0  11544 54990296 252520 755624    0    0     0     0 2989 2377  3  0 97  0  0	
 1  0  11544 54990296 252520 755624    0    0     0     0 2996 2356  3  0 97  0  0	
 1  0  11544 54990296 252520 755624    0    0     0     0 3028 2438  3  0 97  0  0	
 1  0  11544 54990296 252520 755624    0    0     0     0 3024 2421  3  0 97  0  0	
 1  0  11544 54990296 252520 755632    0    0     0     0 3010 2385  3  0 97  0  0	
 2  0  11544 54990296 252520 755632    0    0     0    12 3003 2370  3  0 97  0  0	
 1  0  11544 54990172 252520 755632    0    0     0     0 2967 2379  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  11544 54990172 252520 755632    0    0     0     0 3028 2429  3  0 97  0  0	
 1  0  11544 54990172 252520 755632    0    0     0     0 3082 2593  3  0 97  0  0	
 1  0  11544 54990172 252520 755632    0    0     0     0 3026 2437  3  0 97  0  0	
 1  0  11544 54990172 252520 755632    0    0     0     0 3014 2482  3  0 97  0  0	
 1  0  11544 54990172 252520 755632    0    0     0     0 3537 3518  3  0 97  0  0	
 1  0  11544 54990172 252520 755632    0    0     0    12 3055 2608  3  0 96  1  0	
 1  0  11544 54990172 252520 755632    0    0     0     0 3010 2375  3  0 97  0  0	
 1  0  11544 54990180 252520 755632    0    0     0     0 3020 2422  3  0 97  0  0	
 2  0  11544 54990180 252520 755632    0    0     0     0 3005 2403  3  0 97  0  0	
 1  0  11544 54990180 252520 755632    0    0     0     0 3005 2380  3  0 97  0  0	
 1  0  11544 54990180 252520 755632    0    0     0     0 3000 2366  3  0 97  0  0	
 1  0  11544 54990180 252520 755632    0    0     0     0 3011 2405  3  0 97  0  0	
 1  0  11544 54990180 252520 755632    0    0     0     0 3036 2416  3  0 97  0  0	
 1  0  11544 54990180 252520 755632    0    0     0     0 3012 2420  3  0 97  0  0	
 1  0  11544 54990180 252520 755632    0    0     0     0 3021 2402  3  0 97  0  0	
 2  0  11544 54990180 252520 755636    0    0     0     0 3046 2439  3  0 97  0  0	
 1  0  11544 54990180 252520 755640    0    0     0     0 3027 2406  3  0 97  0  0	
 1  0  11544 54990180 252520 755644    0    0     0     0 3011 2400  3  0 97  0  0	
 1  0  11544 54990180 252520 755644    0    0     0     0 2999 2380  3  0 97  0  0	
 1  0  11544 54990180 252520 755644    0    0     0     0 3023 2442  3  0 97  0  0	
 1  0  11544 54990180 252520 755644    0    0     0     0 3015 2427  3  0 97  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  11544 54990172 252520 755644    0    0     0     0 2999 2369  3  0 97  0  0	
 2  0  11544 54990172 252520 755644    0    0     0     0 3019 2379  3  0 97  0  0	
 1  0  11544 54990172 252520 755644    0    0     0     0 2995 2382  3  0 97  0  0	
 1  0  11544 54990172 252520 755644    0    0     0     0 2998 2365  3  0 97  0  0	
 1  0  11544 54990172 252520 755644    0    0     0     0 2998 2390  3  0 97  0  0	
 1  0  11544 54990172 252520 755644    0    0     0     0 3025 2373  3  0 97  0  0	
 2  0  11544 54990172 252520 755644    0    0     0     0 3002 2380  3  0 97  0  0	
 1  0  11544 54990288 252520 755644    0    0     0     0 3005 2382  3  0 97  0  0	
 1  0  11544 54990288 252520 755644    0    0     0     0 2996 2386  3  0 97  0  0	
 1  0  11544 54990288 252520 755644    0    0     0     0 3000 2365  3  0 97  0  0	
 2  0  11544 54990304 252520 755644    0    0     0     0 3011 2419  3  0 97  0  0	
 2  0  11544 54990304 252520 755648    0    0     0     0 3015 2412  3  0 97  0  0	
 2  0  11544 54990304 252520 755648    0    0     0     0 3001 2383  3  0 97  0  0	
 1  0  11544 54990304 252520 755648    0    0     0     0 2989 2356  3  0 97  0  0	
 1  0  11544 54990304 252520 755648    0    0     0     0 3000 2383  3  0 97  0  0	
 1  0  11544 54990304 252520 755648    0    0     0     0 3035 2401  3  0 97  0  0	
 1  0  11544 54990304 252520 755652    0    0     0     0 3016 2413  3  0 97  0  0	
 1  0  11544 54990304 252520 755652    0    0     0     4 3023 2391  3  0 97  0  0	
 1  0  11544 54990304 252520 755652    0    0     0     0 3008 2395  3  0 97  0  0	
 1  0  11544 54990304 252520 755652    0    0     0     0 3013 2404  3  0 97  0  0	
