procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  12836 57599704 233012 528136    0    0     0     0 34732 8443 98  2  0  0  0	
32  0  12836 57599084 233012 528156    0    0     0     0 34755 8437 99  1  0  0  0	
32  0  12836 57600200 233012 528176    0    0     0     0 34811 8448 99  1  0  0  0	
32  0  12836 57598960 233012 528204    0    0     0     0 34575 8410 99  1  0  0  0	
32  0  12836 57600816 233012 528220    0    0     0     0 36198 8653 97  3  0  0  0	
32  0  12836 57599080 233012 528224    0    0     0     0 34719 8438 99  1  0  0  0	
32  0  12836 57600320 233012 528256    0    0     0     0 34746 8419 99  1  0  0  0	
32  0  12836 57600320 233012 528260    0    0     0    16 34767 8451 98  2  0  0  0	
33  0  12836 57599972 233012 528284    0    0     0     0 34738 8423 99  1  0  0  0	
32  0  12836 57598840 233012 528308    0    0     0     0 34739 8424 99  1  0  0  0	
32  0  12836 57599708 233012 528332    0    0     0     0 35904 8432 98  2  0  0  0	
32  0  12836 57599584 233012 528344    0    0     0     0 34741 8437 99  2  0  0  0	
33  0  12836 57599832 233012 528352    0    0     0     0 34761 8493 99  1  0  0  0	
33  0  12836 57599212 233012 528380    0    0     0     0 34774 8423 99  1  0  0  0	
32  0  12836 57598592 233012 528384    0    0     0     0 34470 8428 99  1  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  12836 57599460 233012 528424    0    0     0     0 34776 8425 98  2  0  0  0	
32  0  12836 57600212 233012 528432    0    0     0     0 36141 8571 97  3  0  0  0	
32  0  12836 57599592 233012 528452    0    0     0     0 34502 8446 99  1  0  0  0	
32  0  12836 57599592 233012 528468    0    0     0     0 34740 8434 98  2  0  0  0	
32  0  12836 57599956 233012 528476    0    0     0     0 34719 8443 99  1  0  0  0	
32  0  12836 57598352 233012 528512    0    0     0     0 34439 8414 99  1  0  0  0	
32  0  12836 57598840 233012 528532    0    0     0     0 34735 8434 98  2  0  0  0	
32  0  12836 57599584 233012 528552    0    0     0     0 36132 8580 98  2  0  0  0	
32  0  12836 57598468 233012 528560    0    0     0    20 34510 8437 99  1  0  0  0	
32  0  12836 57599220 233012 528584    0    0     0     0 34719 8418 98  2  0  0  0	
32  0  12836 57599468 233012 528592    0    0     0     0 34384 8423 99  1  0  0  0	
33  0  12836 57599096 233012 528600    0    0     0     0 34497 8423 98  2  0  0  0	
32  0  12836 57598972 233012 528640    0    0     0     0 34711 8437 98  2  0  0  0	
32  0  12836 57599220 233012 528656    0    0     0     0 36223 8648 98  2  0  0  0	
32  0  12836 57599824 233012 528676    0    0     0     0 34743 8454 99  1  0  0  0	
32  0  12836 57598956 233012 528684    0    0     0     0 34464 8465 99  1  0  0  0	
33  0  12836 57599824 233012 528708    0    0     0     0 34710 8423 98  2  0  0  0	
32  0  12836 57599576 233012 528716    0    0     0     0 34792 8435 99  1  0  0  0	
32  0  12836 57597964 233012 528752    0    0     0     0 34729 8441 99  1  0  0  0	
32  0  12836 57598584 233012 528760    0    0     0     0 36194 8426 98  2  0  0  0	
32  0  12836 57599204 233012 528780    0    0     0     0 34756 8428 99  1  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
33  0  12836 57599336 233012 528796    0    0     0     0 34731 8424 99  1  0  0  0	
32  0  12836 57599208 233012 528804    0    0     0     0 34460 8419 99  1  0  0  0	
32  0  12836 57599580 233012 528832    0    0     0     0 34783 8431 98  2  0  0  0	
32  0  12836 57598084 233012 528852    0    0     0     0 34734 8421 99  1  0  0  0	
32  0  12836 57598704 233012 528880    0    0     0     0 36223 8498 97  3  0  0  0	
32  0  12836 57598084 233012 528884    0    0     0     0 34477 8439 99  1  0  0  0	
33  0  12836 57599324 233012 528904    0    0     0    16 34716 8436 98  2  0  0  0	
32  0  12836 57598456 233012 528924    0    0     0     0 34523 8406 99  1  0  0  0	
32  0  12836 57599332 233012 528928    0    0     0     0 34804 8447 98  2  0  0  0	
32  0  12836 57598712 233012 528964    0    0     0     0 34404 8425 99  1  0  0  0	
33  0  12836 57598464 233012 528976    0    0     0     0 36354 8481 97  3  0  0  0	
33  0  12836 57598464 233012 529008    0    0     0     0 34736 8441 98  2  0  0  0	
32  0  12836 57599228 233012 529008    0    0     0     0 34753 8417 99  1  0  0  0	
32  0  12836 57598964 233012 529028    0    0     0     0 34710 8440 99  1  0  0  0	
32  0  12836 57597848 233012 529048    0    0     0     0 34715 8420 99  1  0  0  0	
32  0  12836 57598452 233012 529060    0    0     0    40 34821 8478 99  1  0  0  0	
32  0  12836 57597336 233012 529096    0    0     0     0 36344 8595 97  3  0  0  0	
32  0  12836 57596580 233012 529104    0    0     0     0 34757 8413 99  1  0  0  0	
32  0  12836 57596828 233012 529136    0    0     0     0 34390 8447 98  2  0  0  0	
32  0  12836 57598564 233012 529136    0    0     0     0 34735 8424 99  1  0  0  0	
32  0  12836 57598456 233012 529160    0    0     0     0 34756 8425 99  1  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  12836 57598208 233012 529188    0    0     0    20 34711 8438 99  1  0  0  0	
33  0  12836 57597628 233012 529212    0    0     0     0 35253 8526 98  2  0  0  0	
32  0  12836 57597992 233012 529220    0    0     0    16 35691 8488 98  2  0  0  0	
32  0  12836 57598116 233012 529228    0    0     0     0 34770 8489 99  1  0  0  0	
32  0  12836 57598240 233012 529260    0    0     0     0 34724 8425 99  1  0  0  0	
32  0  12836 57598116 233012 529264    0    0     0     0 34463 8458 99  1  0  0  0	
34  0  12836 57597868 233012 529288    0    0     0     0 34721 8485 99  1  0  0  0	
32  0  12836 57596876 233012 529312    0    0     0     0 35483 8494 98  2  0  0  0	
32  0  12836 57597992 233012 529336    0    0     0     0 35012 8433 98  2  0  0  0	
32  0  12836 57597992 233012 529352    0    0     0     0 34762 8426 99  1  0  0  0	
32  0  12836 57598240 233012 529356    0    0     0     0 34874 8431 99  1  0  0  0	
32  0  12836 57597644 233012 529388    0    0     0     0 34533 8443 99  1  0  0  0	
33  0  12836 57598620 233012 529404    0    0     0     0 34717 8416 98  2  0  0  0	
32  0  12836 57597876 233012 529432    0    0     0     0 36146 8458 98  2  0  0  0	
32  0  12836 57597008 233012 529436    0    0     0     0 34820 8423 98  2  0  0  0	
32  0  12836 57598620 233012 529460    0    0     0     0 34763 8415 99  1  0  0  0	
32  0  12836 57596760 233012 529476    0    0     0     0 34387 8438 99  1  0  0  0	
32  0  12836 57598248 233012 529480    0    0     0     0 34710 8428 98  2  0  0  0	
32  0  12836 57596884 233012 529488    0    0     0     0 34781 8431 99  1  0  0  0	
32  0  12836 57596900 233012 529492    0    0     0    16 36147 9319 97  3  0  0  0	
32  0  12836 57598016 233012 529496    0    0     0     0 34498 8425 98  2  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  12836 57597644 233012 529496    0    0     0     0 34745 8439 98  2  0  0  0	
32  0  12836 57595900 233012 529500    0    0     0     0 34494 8451 99  1  0  0  0	
32  0  12836 57598008 233012 529504    0    0     0     0 34710 8469 98  2  0  0  0	
32  0  12836 57597884 233012 529512    0    0     0     0 34503 8422 99  1  0  0  0	
32  0  12836 57597760 233012 529512    0    0     0    20 36501 8581 97  3  0  0  0	
32  0  12836 57597396 233012 529516    0    0     0     0 34784 8437 99  1  0  0  0	
32  0  12836 57597520 233012 529520    0    0     0     0 34756 8443 99  1  0  0  0	
33  0  12836 57597768 233012 529528    0    0     0     0 34771 8420 99  1  0  0  0	
32  0  12836 57598140 233012 529532    0    0     0     0 34798 8424 99  1  0  0  0	
32  0  12836 57596528 233012 529536    0    0     0     0 34549 8426 99  1  0  0  0	
32  0  12836 57597024 233012 529540    0    0     0     0 35687 8501 98  2  0  0  0	
32  0  12836 57598372 233012 529544    0    0     0     0 35592 8446 98  2  0  0  0	
32  0  12836 57598372 233012 529544    0    0     0     0 34778 8422 99  1  0  0  0	
32  0  12836 57597132 233012 529552    0    0     0     0 34763 8438 99  1  0  0  0	
32  0  12836 57598496 233012 529560    0    0     0     8 34765 8446 99  1  0  0  0	
32  0  12836 57598372 233012 529564    0    0     0    16 34779 8437 99  1  0  0  0	
32  0  12836 57596388 233012 529564    0    0     0     0 34937 8427 98  2  0  0  0	
32  0  12836 57597504 233012 529568    0    0     0     0 36074 8430 97  3  0  0  0	
33  0  12836 57597264 233012 529572    0    0     0     0 34829 8502 99  1  0  0  0	
32  0  12836 57598996 233012 529572    0    0     0     0 34746 8442 98  2  0  0  0	
32  0  12836 57596888 233012 529580    0    0     0     0 34743 8432 99  1  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  12836 57598120 233012 529584    0    0     0     0 34776 8428 99  1  0  0  0	
32  0  12836 57596508 233012 529588    0    0     0     0 34514 8488 99  1  0  0  0	
32  0  12836 57596136 233012 529588    0    0     0     0 36116 8436 98  2  0  0  0	
32  0  12836 57596260 233012 529592    0    0     0     0 34741 8440 98  2  0  0  0	
32  0  12836 57591980 233012 529596    0    0     0     0 34731 8435 99  1  0  0  0	
32  0  12836 57592360 233012 529608    0    0     0     0 34738 8425 99  1  0  0  0	
32  0  12836 57591864 233012 529608    0    0     0     0 34781 8436 99  1  0  0  0	
32  0  12836 57591368 233012 529612    0    0     0     0 34481 8469 99  1  0  0  0	
32  0  12836 57591368 233012 529620    0    0     0     0 36410 8420 98  2  0  0  0	
32  0  12836 57591996 233012 529624    0    0     0     0 34710 8434 99  1  0  0  0	
32  0  12836 57592724 233012 529628    0    0     0     0 34667 8426 99  1  0  0  0	
33  0  12836 57590336 233012 529636    0    0     0    20 34757 8659 99  1  0  0  0	
32  0  12836 57588940 233012 529640    0    0     0     4 34402 8482 98  2  0  0  0	
32  0  12836 57590684 233012 529644    0    0     0     0 34780 8503 98  2  0  0  0	
33  0  12836 57590560 233012 529644    0    0     0     0 36175 8627 97  3  0  0  0	
32  0  12836 57591180 233012 529648    0    0     0     0 34757 8437 98  2  0  0  0	
32  0  12836 57589696 233012 529652    0    0     0     0 34787 8432 99  1  0  0  0	
32  0  12836 57588836 233012 529656    0    0     0    44 34593 8449 99  1  0  0  0	
32  0  12836 57591068 233012 529660    0    0     0     0 34790 8447 99  1  0  0  0	
32  0  12836 57590192 233012 529664    0    0     0     0 34751 8442 99  1  0  0  0	
32  0  12836 57589216 233012 529668    0    0     0     0 35995 8573 98  2  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
33  0  12836 57591216 233012 529668    0    0     0     0 34755 8433 99  1  0  0  0	
32  0  12836 57589976 233012 529672    0    0     0     0 34671 8430 99  1  0  0  0	
32  0  12836 57591340 233012 529680    0    0     0     4 34848 8449 98  2  0  0  0	
32  0  12836 57589992 233012 529688    0    0     0     0 34741 8432 99  1  0  0  0	
32  0  12836 57589620 233012 529688    0    0     0     0 34519 8493 98  1  0  0  0	
32  0  12836 57589992 233012 529692    0    0     0     0 36246 8571 97  3  0  0  0	
32  0  12836 57591232 233012 529696    0    0     0     0 34696 8428 98  2  0  0  0	
32  0  12836 57590248 233012 529704    0    0     0    36 34520 8431 99  1  0  0  0	
32  0  12836 57591256 233012 529708    0    0     0    12 34737 8442 98  2  0  0  0	
32  0  12836 57588884 233012 529712    0    0     0     0 34370 8442 99  1  0  0  0	
32  0  12836 57590620 233012 529716    0    0     0     0 34727 8485 99  1  0  0  0	
32  0  12836 57590124 233012 529720    0    0     0     0 36341 8571 97  3  0  0  0	
32  0  12836 57589132 233012 529720    0    0     0     0 34437 8443 98  2  0  0  0	
32  0  12836 57589628 233012 529724    0    0     0     0 34521 8425 98  2  0  0  0	
32  0  12836 57591364 233012 529732    0    0     0     0 34690 8426 98  2  0  0  0	
32  0  12836 57590000 233012 529736    0    0     0     0 34768 8425 99  1  0  0  0	
32  0  12836 57590876 233012 529736    0    0     0     0 34749 8495 99  1  0  0  0	
32  0  12836 57591124 233012 529740    0    0     0     0 36195 8591 97  3  0  0  0	
32  0  12836 57590132 233012 529744    0    0     0     0 34744 8428 99  1  0  0  0	
32  0  12836 57590992 233012 529744    0    0     0     0 34766 8429 99  1  0  0  0	
32  0  12836 57590504 233012 529752    0    0     0     0 34708 8573 98  1  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  12836 57591000 233012 529756    0    0     0     0 32217 15562 86  5 10  0  0	
32  0  12836 57590876 233012 529760    0    0     0     0 27389 10556 66  8 26  0  0	
11  0  12836 57589884 233012 529764    0    0     0    20 30460 9834 85  5 10  0  0	
32  0  12836 57590752 233012 529772    0    0     0     0 28604 15300 74  4 22  0  0	
32  0  12836 57590752 233012 529776    0    0     0     0 26776 13805 63  9 28  0  0	
32  0  12836 57591476 233012 529780    0    0     0     0 28428 14398 69  8 23  0  0	
11  0  12836 57590608 233012 529784    0    0     0     0 30207 9901 84  5 11  0  0	
33  0  12836 57589880 233012 529788    0    0     0     0 30268 10544 80  4 16  0  0	
32  0  12836 57590972 233012 529792    0    0     0     0 27455 10303 66  8 26  0  0	
32  0  12836 57590352 233012 529796    0    0     0     0 27545 9732 66  9 25  0  0	
11  0  12836 57589856 233012 529800    0    0     0     0 28379 9145 77  7 17  0  0	
32  0  12836 57589732 233012 529804    0    0     0     0 32697 14226 88  4  8  0  0	
32  0  12836 57589836 233012 529812    0    0     0     0 36018 8422 98  2  0  0  0	
32  0  12836 57590580 233012 529816    0    0     0     0 34738 8443 98  2  0  0  0	
32  0  12836 57590960 233012 529816    0    0     0     0 34530 8460 99  1  0  0  0	
32  0  12836 57590464 233012 529820    0    0     0     0 34688 8427 98  2  0  0  0	
33  0  12836 57589968 233012 529824    0    0     0     0 34605 8454 99  1  0  0  0	
32  0  12836 57589472 233012 529832    0    0     0     0 34953 8443 98  2  0  0  0	
32  0  12836 57590208 233012 529832    0    0     0     0 36311 8431 98  2  0  0  0	
32  0  12836 57588968 233012 529836    0    0     0     0 34395 8502 99  1  0  0  0	
32  0  12836 57590828 233012 529840    0    0     0     0 34751 8437 98  2  0  0  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
32  0  12836 57591200 233012 529848    0    0     0     4 34409 8446 99  1  0  0  0	
32  0  12836 57590084 233012 529852    0    0     0     0 34746 8430 98  2  0  0  0	
32  0  12836 57590588 233012 529860    0    0     0     0 34684 8603 98  2  0  0  0	
29  0  12836 57590092 233012 529864    0    0     0     0 34283 14900 92  5  3  0  0	
33  0  12836 57590588 233012 529864    0    0     0    16 30175 14258 79  4 16  0  0	
32  0  12836 57591332 233012 529868    0    0     0     0 30003 14434 76  7 17  0  0	
32  0  12836 57590852 233012 529872    0    0     0     0 30042 13852 76  7 17  0  0	
32  0  12836 57590464 233012 529880    0    0     0     0 34514 8427 97  3  0  0  0	
32  0  12836 57589472 233012 529880    0    0     0     0 34425 8433 99  1  0  0  0	
32  0  12836 57591208 233012 529884    0    0     0     0 34746 8432 98  2  0  0  0	
32  0  12836 57589472 233012 529888    0    0     0     0 36010 8499 98  2  0  0  0	
